,X,Y,commune
112,2.71118092521321,50.4388885497851,Bully-les-Mines
113,2.71201610622006,50.4514198304324,Bully-les-Mines
114,2.70902800615736,50.4477920532571,Bully-les-Mines
115,2.73290991756879,50.4482231137167,Bully-les-Mines
116,2.72296309460289,50.4581985468394,Bully-les-Mines
117,2.72624993274656,50.4397125237973,Bully-les-Mines
118,2.71819400755225,50.4558372502301,Bully-les-Mines
119,2.71134090406141,50.4463272088288,Bully-les-Mines
120,2.71350502993946,50.4490623470164,Bully-les-Mines
121,2.72933793150339,50.4407463067091,Bully-les-Mines
122,2.7160270215107,50.4459457398563,Bully-les-Mines
123,2.73868393887171,50.4452438348627,Bully-les-Mines
124,2.71258091915856,50.437210083285,Bully-les-Mines
125,2.71057391192563,50.3812141419098,Carency
126,2.70784497339478,50.3771934509311,Carency
127,2.80707907750116,50.4180335999233,Eleu-dit-Leauwette
128,2.80276298497146,50.4217681880928,Eleu-dit-Leauwette
129,2.80966496507023,50.4196510306422,Eleu-dit-Leauwette
130,2.81502103809421,50.4161834715562,Eleu-dit-Leauwette
131,2.81756401160911,50.4217643739672,Éleu-dit-Leauwette
132,2.81862092066321,50.4189376832612,Éleu-dit-Leauwette
133,2.91059589393919,50.4780120853495,Estévelles
134,2.9098598966201,50.4751129147583,Estévelles
135,2.90659594448141,50.4778022773523,Estévelles
136,2.90389108699448,50.4720306403481,Estévelles
137,2.91089701743836,50.4248123170293,Fouquières-lès-Lens
138,2.91783404441047,50.4250068657262,Fouquières-lès-Lens
139,2.89311003728714,50.4211006157088,Fouquières-lès-Lens
140,2.89400410746547,50.4193725593412,Fouquières-lès-Lens
141,2.90675807030403,50.4294853210401,Fouquières-lès-Lens
142,2.91395997949525,50.4287147522914,Fouquières-lès-Lens
143,2.8913609986595,50.4206352228607,Fouquières-lès-Lens
144,2.92513990441896,50.4372482300254,Fouquières-lès-Lens
145,2.90097594299929,50.4324798578086,Fouquières-lès-Lens
146,2.91977000269778,50.4316902160227,Fouquières-lès-Lens
147,2.90370798097016,50.4331626888645,Fouquières-lès-Lens
148,2.91034197795122,50.4320907587763,Fouquières-lès-Lens
149,2.78076696406704,50.3923988343083,Givenchy-en-Gohelle
150,2.77471804588553,50.3897895807283,Givenchy-en-Gohelle
151,2.77268004386745,50.3973617546293,Givenchy-en-Gohelle
152,2.7783339015976,50.3877983090993,Givenchy-en-Gohelle
153,2.64973592830216,50.4031524657904,Gouy-Servins
154,2.73993611340573,50.4550437928696,Grenay
155,2.74333405552451,50.453388214255,Grenay
156,2.73238205916185,50.4560317993049,Grenay
157,2.74712300233859,50.4508819580987,Grenay
158,2.7563230992518,50.4513626101063,Grenay
159,2.75843906330793,50.4434776311948,Grenay
160,2.75346589072155,50.4449310301724,Grenay
161,2.73844695145075,50.4527282712858,Grenay
162,2.7523269647213,50.4514656073013,Grenay
163,2.7372269623993,50.4500579830628,Grenay
164,2.7415120600532,50.4462966918096,Grenay
165,2.75191402355197,50.4485969541504,Grenay
166,2.74489808068667,50.4408836361627,Grenay
167,2.7391130914949,50.4578323363924,Grenay
168,2.75422191536855,50.454059601194,Grenay
169,2.7553648947584,50.4445724488346,Grenay
170,2.74318695165057,50.4523620606497,Grenay
171,2.73863792382034,50.4478530879932,Grenay
172,2.90617704433938,50.4432182311218,Harnes
173,2.90606999400185,50.444068909313,Harnes
174,2.90245008513749,50.4491157531714,Harnes
175,2.90766596744743,50.4440689089358,Harnes
176,2.90613293610879,50.4422950742144,Harnes
177,2.89816689517102,50.4502754212239,Harnes
178,2.91546797834099,50.4463005069526,Harnes
179,2.90037393585346,50.4412002563442,Harnes
180,2.88621211155846,50.4407958983273,Harnes
181,2.88072395309371,50.4450836181328,Harnes
182,2.89240407855101,50.449146270604,Harnes
